4.188499127999999877e-02,4.721595502000000251e-04,2.094333333000000102e-02,1.000000000000000000e+00
8.375145682000000036e-02,1.819854954999999960e-03,4.188666667000000288e-02,1.000000000000000000e+00
1.255811862000000001e-01,4.043129805000000160e-03,6.282999999999999696e-02,1.000000000000000000e+00
1.673558316000000046e-01,7.141009888999999729e-03,8.377333333000000493e-02,1.000000000000000000e+00
2.090570690999999925e-01,1.111213775000000070e-02,1.047166667000000023e-01,1.000000000000000000e+00
2.506666073000000106e-01,1.595477329000000166e-02,1.256599999999999939e-01,1.000000000000000000e+00
2.921661949000000091e-01,2.166679451000000020e-02,1.466033332999999994e-01,1.000000000000000000e+00
3.335376286999999773e-01,2.824569848000000119e-02,1.675466667000000132e-01,1.000000000000000000e+00
3.747627619000000188e-01,3.568860239999999823e-02,1.884899999999999909e-01,1.000000000000000000e+00
4.158235117999999897e-01,4.399224487000000239e-02,2.094333332999999964e-01,1.000000000000000000e+00
4.567018677999999943e-01,5.315298732999999831e-02,2.303766667000000101e-01,1.000000000000000000e+00
4.973798992999999835e-01,6.316681564999999943e-02,2.513199999999999878e-01,1.000000000000000000e+00
5.378397634999999566e-01,7.402934189000000276e-02,2.722633333000000211e-01,1.000000000000000000e+00
5.780637134999999649e-01,8.573580622000000206e-02,2.932066667000000071e-01,1.000000000000000000e+00
6.180341056000000499e-01,9.828107899000000647e-02,3.141499999999999848e-01,1.000000000000000000e+00
6.577334075999999863e-01,1.116596630000000062e-01,3.350933333000000180e-01,1.000000000000000000e+00
6.971442060000000440e-01,1.258656958999999909e-01,3.560366667000000040e-01,1.000000000000000000e+00
7.362492138999999769e-01,1.408929529000000069e-01,3.769799999999999818e-01,1.000000000000000000e+00
7.750312785999999843e-01,1.567348490000000094e-01,3.979233333000000150e-01,1.000000000000000000e+00
8.134733889999999912e-01,1.733844427000000021e-01,4.188666667000000010e-01,1.000000000000000000e+00
8.515586832000000550e-01,1.908344381000000034e-01,4.398099999999999787e-01,1.000000000000000000e+00
8.892704555999999538e-01,2.090771889999999966e-01,4.607533333000000120e-01,1.000000000000000000e+00
9.265921646000000456e-01,2.281047015999999872e-01,4.816966666999999980e-01,1.000000000000000000e+00
9.635074396999999680e-01,2.479086382000000033e-01,5.026399999999999757e-01,1.000000000000000000e+00
1.000000089000000036e+00,2.684803210000000218e-01,5.235833332999999534e-01,1.000000000000000000e+00
1.036054105000000058e+00,2.898107356999999884e-01,5.445266667000000504e-01,1.000000000000000000e+00
1.071653672999999918e+00,3.118905356000000184e-01,5.654700000000000282e-01,1.000000000000000000e+00
1.106783179000000006e+00,3.347100456000000057e-01,5.864133333000000059e-01,1.000000000000000000e+00
