-5.232951129999999784e-01,5.477355534000000192e-03,3.141500000000000181e+00,1.000000000000000000e+00
-1.046360924000000026e+00,2.190702201999999987e-02,3.110192654000000001e+00,1.000000000000000000e+00
-1.568968232000000018e+00,4.928180018000000162e-02,3.089259320000000031e+00,1.000000000000000000e+00
-2.090888035999999950e+00,8.758969468999999730e-02,3.068325987000000143e+00,1.000000000000000000e+00
-2.611891636999999822e+00,1.368139194999999919e-01,3.047392653999999812e+00,1.000000000000000000e+00
-3.131750738000000034e+00,1.969329049999999914e-01,3.026459319999999842e+00,1.000000000000000000e+00
-3.650237541000000085e+00,2.679203079999999959e-01,3.005525986999999954e+00,1.000000000000000000e+00
-4.167124852999999796e+00,3.497450223999999941e-01,2.984592654000000067e+00,1.000000000000000000e+00
-4.682186178000000254e+00,4.423711935999999900e-01,2.963659320000000097e+00,1.000000000000000000e+00
-5.195195823999999796e+00,5.457582340000000087e-01,2.942725987000000210e+00,1.000000000000000000e+00
-5.705928994999999837e+00,6.598608405000000454e-01,2.921792653999999878e+00,1.000000000000000000e+00
-6.214161894000000075e+00,7.846290147000000159e-01,2.900859319999999908e+00,1.000000000000000000e+00
-6.719671819000000212e+00,9.200080845000000451e-01,2.879925987000000021e+00,1.000000000000000000e+00
-7.222237261000000075e+00,1.065938728999999974e+00,2.858992654000000133e+00,1.000000000000000000e+00
-7.721638001999999723e+00,1.222357002000000081e+00,2.838059320000000163e+00,1.000000000000000000e+00
-8.217655211000000293e+00,1.389194363000000099e+00,2.817125986999999832e+00,1.000000000000000000e+00
-8.710071538999999419e+00,1.566377707000000008e+00,2.796192653999999944e+00,1.000000000000000000e+00
-9.198671213000000790e+00,1.753829392999999959e+00,2.775259319999999974e+00,1.000000000000000000e+00
-9.683240137000000303e+00,1.951467282000000081e+00,2.754325987000000087e+00,1.000000000000000000e+00
-1.016356597999999956e+01,2.159204771999999828e+00,2.733392654000000199e+00,1.000000000000000000e+00
-1.063943826000000037e+01,2.376950834000000068e+00,2.712459319999999785e+00,1.000000000000000000e+00
-1.111064846000000017e+01,2.604610055999999840e+00,2.691525986999999898e+00,1.000000000000000000e+00
-1.157699011000000056e+01,2.842082678000000140e+00,2.670592654000000010e+00,1.000000000000000000e+00
-1.203825885000000007e+01,3.089264642999999921e+00,2.649659320000000040e+00,1.000000000000000000e+00
-1.249425257000000045e+01,3.346047640000000101e+00,2.628725987000000153e+00,1.000000000000000000e+00
-1.294477144999999929e+01,3.612319148000000091e+00,2.607792653999999821e+00,1.000000000000000000e+00
-1.338961807999999998e+01,3.887962491000000131e+00,2.586859319999999851e+00,1.000000000000000000e+00
-1.382859752999999969e+01,4.172856883999999766e+00,2.565925986999999964e+00,1.000000000000000000e+00
-1.426151744999999949e+01,4.466877490999999978e+00,2.544992654000000076e+00,1.000000000000000000e+00
-1.468818813999999939e+01,4.769895475000000218e+00,2.524059320000000106e+00,1.000000000000000000e+00
-1.510842264000000057e+01,5.081778057000000182e+00,2.503125987000000219e+00,1.000000000000000000e+00
-1.552203680000000041e+01,5.402388573999999721e+00,2.482192653999999887e+00,1.000000000000000000e+00
-1.592884938000000083e+01,5.731586537000000092e+00,2.461259319999999917e+00,1.000000000000000000e+00
-1.632868213000000068e+01,6.069227696999999644e+00,2.440325987000000030e+00,1.000000000000000000e+00
-1.672135983000000081e+01,6.415164102000000312e+00,2.419392654000000142e+00,1.000000000000000000e+00
-1.710671042999999969e+01,6.769244168000000172e+00,2.398459320000000172e+00,1.000000000000000000e+00
-1.748456506999999860e+01,7.131312739000000178e+00,2.377525986999999841e+00,1.000000000000000000e+00
-1.785475817000000021e+01,7.501211163999999876e+00,2.356592653999999953e+00,1.000000000000000000e+00
-1.821712751999999824e+01,7.878777355000000426e+00,2.335659319999999983e+00,1.000000000000000000e+00
-1.857151434000000023e+01,8.263845868000000650e+00,2.314725987000000096e+00,1.000000000000000000e+00
-1.891776334000000048e+01,8.656247971000000874e+00,2.293792654000000208e+00,1.000000000000000000e+00
-1.925572279000000009e+01,9.055811715999999123e+00,2.272859319999999794e+00,1.000000000000000000e+00
-1.958524459999999934e+01,9.462362021000000567e+00,2.251925986999999907e+00,1.000000000000000000e+00
-1.990618438999999995e+01,9.875720739000000137e+00,2.230992654000000019e+00,1.000000000000000000e+00
-2.021840150999999963e+01,1.029570673999999997e+01,2.210059320000000049e+00,1.000000000000000000e+00
-2.052175916999999927e+01,1.072213600000000078e+01,2.189125987000000162e+00,1.000000000000000000e+00
-2.081612442999999857e+01,1.115482163999999976e+01,2.168192653999999830e+00,1.000000000000000000e+00
-2.110136830000000074e+01,1.159357409000000061e+01,2.147259319999999860e+00,1.000000000000000000e+00
-2.137736579999999975e+01,1.203820108000000033e+01,2.126325986999999973e+00,1.000000000000000000e+00
-2.164399599000000052e+01,1.248850777000000001e+01,2.105392654000000086e+00,1.000000000000000000e+00
-2.190114202000000176e+01,1.294429685999999968e+01,2.084459320000000115e+00,1.000000000000000000e+00
-2.214869123000000073e+01,1.340536862000000085e+01,2.063525986999999784e+00,1.000000000000000000e+00
-2.238653513999999944e+01,1.387152101000000037e+01,2.042592653999999897e+00,1.000000000000000000e+00
-2.261456951999999987e+01,1.434254978000000058e+01,2.021659319999999926e+00,1.000000000000000000e+00
-2.283269446999999985e+01,1.481824851000000010e+01,2.000725987000000039e+00,1.000000000000000000e+00
-2.304081439000000131e+01,1.529840876999999999e+01,1.979792653999999930e+00,1.000000000000000000e+00
-2.323883809000000156e+01,1.578282015999999999e+01,1.958859319999999959e+00,1.000000000000000000e+00
-2.342667880000000125e+01,1.627127039999999880e+01,1.937925987000000072e+00,1.000000000000000000e+00
-2.360425421000000057e+01,1.676354548000000122e+01,1.916992653999999963e+00,1.000000000000000000e+00
-2.377148650999999902e+01,1.725942966999999939e+01,1.896059319999999992e+00,1.000000000000000000e+00
-2.392830242000000140e+01,1.775870570000000015e+01,1.875125987000000105e+00,1.000000000000000000e+00
-2.407463322999999988e+01,1.826115477000000098e+01,1.854192653999999996e+00,1.000000000000000000e+00
-2.421041479999999879e+01,1.876655673000000135e+01,1.833259320000000026e+00,1.000000000000000000e+00
-2.433558766000000162e+01,1.927469011000000165e+01,1.812325986999999916e+00,1.000000000000000000e+00
-2.445009694000000167e+01,1.978533226000000056e+01,1.791392654000000029e+00,1.000000000000000000e+00
-2.455389247000000097e+01,2.029825941000000000e+01,1.770459320000000059e+00,1.000000000000000000e+00
-2.464692876999999882e+01,2.081324680999999899e+01,1.749525986999999949e+00,1.000000000000000000e+00
-2.472916507000000053e+01,2.133006879999999938e+01,1.728592654000000062e+00,1.000000000000000000e+00
-2.480056533000000130e+01,2.184849891000000000e+01,1.707659320000000092e+00,1.000000000000000000e+00
-2.486109828000000022e+01,2.236830996999999854e+01,1.686725986999999982e+00,1.000000000000000000e+00
