-1.046590225999999985e-01,1.095471106999999994e-03,3.141500000000000181e+00,1.000000000000000000e+00
-2.092721848000000107e-01,4.381404404999999884e-03,3.110192654000000001e+00,1.000000000000000000e+00
-3.137936464000000147e-01,9.856360035999999630e-03,3.089259320000000031e+00,1.000000000000000000e+00
-4.181776072000000233e-01,1.751793894000000171e-02,3.068325987000000143e+00,1.000000000000000000e+00
-5.223783275000000170e-01,2.736278388999999894e-02,3.047392653999999812e+00,1.000000000000000000e+00
-6.263501474999999541e-01,3.938658100999999773e-02,3.026459319999999842e+00,1.000000000000000000e+00
-7.300475081999999727e-01,5.358406159000000252e-02,3.005525986999999954e+00,1.000000000000000000e+00
-8.334249704999999731e-01,6.994900447000000632e-02,2.984592654000000067e+00,1.000000000000000000e+00
-9.364372357000000369e-01,8.847423872000000078e-02,2.963659320000000097e+00,1.000000000000000000e+00
-1.039039164999999931e+00,1.091516468000000017e-01,2.942725987000000210e+00,1.000000000000000000e+00
-1.141185799000000056e+00,1.319721681000000091e-01,2.921792653999999878e+00,1.000000000000000000e+00
-1.242832378999999987e+00,1.569258028999999943e-01,2.900859319999999908e+00,1.000000000000000000e+00
-1.343934364000000103e+00,1.840016168999999979e-01,2.879925987000000021e+00,1.000000000000000000e+00
-1.444447451999999910e+00,2.131877456999999865e-01,2.858992654000000133e+00,1.000000000000000000e+00
-1.544327599999999912e+00,2.444714003000000024e-01,2.838059320000000163e+00,1.000000000000000000e+00
-1.643531041999999998e+00,2.778388726000000086e-01,2.817125986999999832e+00,1.000000000000000000e+00
-1.742014307999999900e+00,3.132755413000000155e-01,2.796192653999999944e+00,1.000000000000000000e+00
-1.839734243000000102e+00,3.507658785000000168e-01,2.775259319999999974e+00,1.000000000000000000e+00
-1.936648026999999939e+00,3.902934564000000162e-01,2.754325987000000087e+00,1.000000000000000000e+00
-2.032713194999999917e+00,4.318409543999999767e-01,2.733392654000000199e+00,1.000000000000000000e+00
-2.127887652000000074e+00,4.753901669000000219e-01,2.712459319999999785e+00,1.000000000000000000e+00
-2.222129692000000212e+00,5.209220111000000264e-01,2.691525986999999898e+00,1.000000000000000000e+00
-2.315398021000000028e+00,5.684165356000000502e-01,2.670592654000000010e+00,1.000000000000000000e+00
-2.407651770000000191e+00,6.178529286999999703e-01,2.649659320000000040e+00,1.000000000000000000e+00
-2.498850512999999829e+00,6.692095279999999979e-01,2.628725987000000153e+00,1.000000000000000000e+00
-2.588954289000000131e+00,7.224638295999999960e-01,2.607792653999999821e+00,1.000000000000000000e+00
-2.677923615000000090e+00,7.775924981999999819e-01,2.586859319999999851e+00,1.000000000000000000e+00
-2.765719505999999939e+00,8.345713769000000504e-01,2.565925986999999964e+00,1.000000000000000000e+00
-2.852303490000000163e+00,8.933754982999999594e-01,2.544992654000000076e+00,1.000000000000000000e+00
