1.047124782000000004e-01,1.180398876000000007e-03,2.094333333000000102e-02,1.000000000000000000e+00
2.093786421000000120e-01,4.549637387000000227e-03,4.188666667000000288e-02,1.000000000000000000e+00
3.139529655000000141e-01,1.010782451000000019e-02,6.282999999999999696e-02,1.000000000000000000e+00
4.183895789000000032e-01,1.785252471999999868e-02,8.377333333000000493e-02,1.000000000000000000e+00
5.226426727999999855e-01,2.778034437000000134e-02,1.047166667000000023e-01,1.000000000000000000e+00
6.266665182999999750e-01,3.988693321000000291e-02,1.256599999999999939e-01,1.000000000000000000e+00
7.304154872000000465e-01,5.416698628000000265e-02,1.466033332999999994e-01,1.000000000000000000e+00
8.338440717999999752e-01,7.061424619999999430e-02,1.675466667000000132e-01,1.000000000000000000e+00
9.369069048000000510e-01,8.922150600000000598e-02,1.884899999999999909e-01,1.000000000000000000e+00
1.039558779999999905e+00,1.099806121999999942e-01,2.094333332999999964e-01,1.000000000000000000e+00
1.141754670000000083e+00,1.328824683000000006e-01,2.303766667000000101e-01,1.000000000000000000e+00
1.243449747999999966e+00,1.579170390999999896e-01,2.513199999999999878e-01,1.000000000000000000e+00
1.344599408999999968e+00,1.850733546999999979e-01,2.722633333000000211e-01,1.000000000000000000e+00
1.445159284000000044e+00,2.143395154999999941e-01,2.932066667000000071e-01,1.000000000000000000e+00
1.545085263999999903e+00,2.457026975000000113e-01,3.141499999999999848e-01,1.000000000000000000e+00
1.644333518999999910e+00,2.791491575000000225e-01,3.350933333000000180e-01,1.000000000000000000e+00
1.742860515000000055e+00,3.146642398999999757e-01,3.560366667000000040e-01,1.000000000000000000e+00
1.840623034999999907e+00,3.522323822000000271e-01,3.769799999999999818e-01,1.000000000000000000e+00
1.937578196999999891e+00,3.918371225000000235e-01,3.979233333000000150e-01,1.000000000000000000e+00
2.033683472999999964e+00,4.334611065999999790e-01,4.188666667000000010e-01,1.000000000000000000e+00
2.128896708000000082e+00,4.770860953000000126e-01,4.398099999999999787e-01,1.000000000000000000e+00
2.223176138999999996e+00,5.226929725000000193e-01,4.607533333000000120e-01,1.000000000000000000e+00
2.316480412000000211e+00,5.702617540000000096e-01,4.816966666999999980e-01,1.000000000000000000e+00
2.408768599000000066e+00,6.197715955000000498e-01,5.026399999999999757e-01,1.000000000000000000e+00
2.500000222000000161e+00,6.712008025000000266e-01,5.235833332999999534e-01,1.000000000000000000e+00
2.590135260999999911e+00,7.245268392999999474e-01,5.445266667000000504e-01,1.000000000000000000e+00
2.679134181999999864e+00,7.797263389999999905e-01,5.654700000000000282e-01,1.000000000000000000e+00
2.766957946999999862e+00,8.367751139000000338e-01,5.864133333000000059e-01,1.000000000000000000e+00
2.853568032000000088e+00,8.956481657999999513e-01,6.073566666999999919e-01,1.000000000000000000e+00
2.938926448000000136e+00,9.563196971999999851e-01,6.282999999999999696e-01,1.000000000000000000e+00
3.022995754000000090e+00,1.018763123000000048e+00,6.492433332999999474e-01,1.000000000000000000e+00
3.105739074000000155e+00,1.082951079999999955e+00,6.701866667000000444e-01,1.000000000000000000e+00
3.187120113999999838e+00,1.148855442999999976e+00,6.911300000000000221e-01,1.000000000000000000e+00
3.267103178999999802e+00,1.216447333000000075e+00,7.120733332999999998e-01,1.000000000000000000e+00
3.345653184000000113e+00,1.285697131999999909e+00,7.330166666999999858e-01,1.000000000000000000e+00
3.422735675000000199e+00,1.356574495999999908e+00,7.539599999999999635e-01,1.000000000000000000e+00
3.498316841999999927e+00,1.429048365999999959e+00,7.749033333000000523e-01,1.000000000000000000e+00
3.572363531000000147e+00,1.503086987000000097e+00,7.958466667000000383e-01,1.000000000000000000e+00
3.644843262999999833e+00,1.578657914000000106e+00,8.167900000000000160e-01,1.000000000000000000e+00
3.715724246999999814e+00,1.655728034000000015e+00,8.377333332999999937e-01,1.000000000000000000e+00
3.784975392000000216e+00,1.734263574999999946e+00,8.586766666999999797e-01,1.000000000000000000e+00
